"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
14,"HH",0.0718648876386608,NA,0.0203845828572017,NA,100,0,NA,0.142286742896932,1
14,"HH-ANT",0.0757515611335423,0.00674474927807314,0.0241578060430824,0.0225108881579469,100,0,100,0.142408939578772,1
15,"HH",0.0745691167810213,NA,0.0204095955024181,NA,100,0,NA,0.166285021573648,1
15,"HH-ANT",0.0834910599122604,0.0153021121673197,0.0242365067945379,0.0224663305615991,100,0,100,0.165883269177685,1
16,"HH",0.035193940615271,NA,0.0199811218092148,NA,100,100,NA,0.112328485308206,1
16,"HH-ANT",0.0139304022784989,-0.0376700093479173,0.023568268093137,0.0222018504592297,100,100,100,0.111708355899238,1
17,"HH",0.0620751159252649,NA,0.0202500647964566,NA,100,0,NA,0.130494514228396,1
17,"HH-ANT",0.0739033179407907,0.0206829382979853,0.0239636401811728,0.0224074275186052,100,0,100,0.130461879175109,1
18,"HH",0.0922064951664984,NA,0.0199951073415234,NA,100,0,NA,0.112374317147574,1
18,"HH-ANT",0.0839567013173683,-0.0145807447809514,0.0236019140879418,0.0222227521306084,100,0,100,0.112772630618837,1
19,"HH",0.063947430111463,NA,0.0202783569284505,NA,100,0,NA,0.137274636403225,1
19,"HH-ANT",0.0738681986449737,0.0172599588678218,0.024016176281716,0.022409252304495,100,0,100,0.137037693073309,1
20,"HH",0.058009586708315,NA,0.0202459713388903,NA,100,0,NA,0.140949712199446,1
20,"HH-ANT",0.0799694148631182,0.0381458999542433,0.0239902730547526,0.0223578364510765,100,0,100,0.14094361495087,1
21,"HH",0.0811550238659973,NA,0.0203119628225028,NA,100,0,NA,0.13721334575348,1
