"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1744,"HH",-0.888754131516082,NA,0.0234754161829684,NA,0,0,NA,NA,0.324170834319808,NA,1
1744,"HH-ANT",-1.13588597982193,-0.409240132699788,0.027927952224412,0.0255930962930118,0,0,0,0,0.382729460238615,NA,1
1744,"ETI",0.0706322746628883,NA,0.0312968059292041,NA,100,0,NA,NA,0.105394037794515,NA,1
1744,"ETI-ANT",0.0934613740919576,0.0227315428493905,0.0399605317553896,0.0247501100554369,100,0,100,100,0.105326169137757,NA,1
1744,"TEH",0.0690089900129094,NA,0.349111837710617,NA,100,100,NA,NA,0.105405666805598,0.983466730140704,1
1744,"TEH-ANT",0.0910211293849258,0.0219226120074893,0.351422114159295,0.0247449866892,100,100,100,100,0.105313874552589,0.987535860454497,1
1745,"HH",-0.88063413766816,NA,0.0234379789178121,NA,0,0,NA,NA,0.361984897881788,NA,1
1745,"HH-ANT",-1.11199258756903,-0.384121112779886,0.027890588601218,0.0255445726878619,0,0,0,0,0.413438147270161,NA,1
1745,"ETI",0.0680134709388775,NA,0.032697297428851,NA,100,0,NA,NA,0.159653835441625,NA,1
1745,"ETI-ANT",0.129130689753709,0.0544954479670008,0.0433100410180301,0.0254021121744371,100,0,100,0,0.158311353779026,NA,1
1745,"TEH",0.0663438081070687,NA,0.355518698378642,NA,100,100,NA,NA,0.159721922028527,1.00130252896414,1
1745,"TEH-ANT",0.126400104763412,0.053559127475288,0.360562432353725,0.0253957033752205,100,100,100,0,0.158339697368445,1.01245380187203,1
1746,"HH",-0.839025400854797,NA,0.0236432765182239,NA,0,0,NA,NA,0.304429963292298,NA,1
1746,"HH-ANT",-1.09803664496364,-0.43035151955476,0.0281147845596736,0.025780013738219,0,0,0,0,0.35795585240268,NA,1
1746,"ETI",0.0984473919294057,NA,0.0330707052976264,NA,100,0,NA,NA,0.154706901876403,NA,1
1746,"ETI-ANT",0.0741151776998655,-0.0216671510105371,0.0436448885894245,0.0257193336913848,100,100,0,100,0.153197092475348,NA,1
1746,"TEH",0.0966148160152986,NA,0.351371261256868,NA,100,100,NA,NA,0.154560604508246,0.989423656205892,1
1746,"TEH-ANT",0.0711843053922153,-0.0226656972131732,0.350752066966291,0.0257098326301385,100,100,0,100,0.153009527796972,0.984384867075524,1
1747,"HH",-0.841480588943567,NA,0.0235043114467293,NA,0,0,NA,NA,0.328891366671076,NA,1
1747,"HH-ANT",-1.08532135264822,-0.404733403985728,0.0279610074808359,0.0256238672021495,0,0,0,0,0.382254028529852,NA,1
1747,"ETI",0.121617331371691,NA,0.0310262406975537,NA,100,0,NA,NA,0.102977140839333,NA,1
1747,"ETI-ANT",0.148202212338892,0.0264425556224165,0.0396627963232374,0.0245935428756647,100,0,100,100,0.104050347926488,NA,1
1747,"TEH",0.120041709323168,NA,0.354226546639412,NA,100,100,NA,NA,0.10297641993185,0.998058288277316,1
1747,"TEH-ANT",0.145808905274356,0.0256507134289066,0.356760111880934,0.0245872460069731,100,100,100,100,0.103981698471939,1.00282676999564,1
1748,"HH",-0.891519184441899,NA,0.0233634669918589,NA,0,0,NA,NA,0.335842632494635,NA,1
1748,"HH-ANT",-1.13976905200217,-0.411704003755146,0.0277896061698258,0.025460612513448,0,0,0,0,0.392434278528668,NA,1
1748,"ETI",0.0904759717705657,NA,0.031572924427905,NA,100,0,NA,NA,0.118766306566269,NA,1
1748,"ETI-ANT",0.119753096495877,0.0279618929984068,0.0408857221458836,0.0247931911914401,100,0,100,100,0.118998782108172,NA,1
1748,"TEH",0.0887771569131601,NA,0.353170396394509,NA,100,100,NA,NA,0.118777859249198,0.99492218575558,1
1748,"TEH-ANT",0.11713442638846,0.0270909606184151,0.356100954052283,0.0247873443354725,100,100,100,100,0.118972189745785,1.00055674049438,1
1749,"HH",-0.857842277841785,NA,0.0235028375105503,NA,0,0,NA,NA,0.337563249035718,NA,1
1749,"HH-ANT",-1.07612854980393,-0.362342565786611,0.0279786228263414,0.0256384720411776,0,0,0,0,0.385499265313438,NA,1
1749,"ETI",0.0670030947092057,NA,0.0321364164496786,NA,100,0,NA,NA,0.127050693979236,NA,1
1749,"ETI-ANT",0.131239133950286,0.0603949746800078,0.0418251030831993,0.0251660836146572,100,0,100,0,0.127121369624636,NA,1
